ner_tag,id,token,Label
B-ORG,699,giroditalia,ORG
O,699,#giro,O
O,699,http://t.co/4zorbig9ry,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,brian,PER
I-PER,700,feeney,PER
O,700,oh,O
O,700,guts,O
O,700,tackle,O
O,700,past,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,arrested,O
B-LOC,700,boston,LOC
O,700,tapes,O
O,700,says,O
B-PER,700,adams,PER
B-LOC,700,belfast,LOC
O,700,project,O
O,700,director,O
B-PER,700,ed,PER
I-PER,700,moloney,PER
O,700,hits,O
O,700,sf,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,adams,PER
O,700,arrest,O
O,700,poor,O
O,700,food,O
O,700,tough,O
O,700,questions,O
O,700,crime,O
O,700,suite,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,performance,O
O,700,dissident,O
O,700,interesting,O
B-LOC,700,derry,LOC
B-LOC,700,strabane,LOC
O,700,council,O
O,700,elections,O
O,700,2014,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,coroner,O
O,700,threats,O
O,700,court,O
O,700,action,O
B-PER,700,psni,PER
I-PER,700,cc,PER
I-PER,700,maggot,PER
O,700,release,O
O,700,report,O
O,700,murder,O
B-LOC,700,derry,LOC
O,700,gaa,O
O,700,official,O
B-PER,700,sean,PER
I-PER,700,brown,PER
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,jamie,PER
I-PER,700,bryson,PER
O,700,car,O
O,700,impounded,O
O,700,non-payment,O
O,700,£,O
O,700,800,O
O,700,parking,O
O,700,fines,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-LOC,700,north,LOC
O,700,gears,O
B-ORG,700,@,ORG
B-ORG,700,giroditalia,ORG
O,700,@girostart2014,O
B-ORG,700,@,ORG
B-ORG,700,discoverni,ORG
O,700,leading,O
O,700,riders,O
O,700,ready,O
O,700,grand,O
O,700,partenza,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,adams,PER
O,700,knew,O
O,700,arrested,O
O,700,says,O
O,700,solicitor,O
O,700,exclusive,O
O,700,inside,O
O,700,account,O
O,700,4,O
O,700,days,O
O,700,police,O
O,700,custody,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-ORG,700,orange,ORG
I-ORG,700,order,ORG
B-PER,700,chaplain,PER
I-PER,700,rev,PER
I-PER,700,gibson,PER
O,700,sad,O
O,700,new,O
O,700,mural,O
B-PER,700,gerry,PER
I-PER,700,adams,PER
O,700,memorial,O
O,700,mural,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,project,O
O,700,director,O
B-PER,700,ed,PER
I-PER,700,moloney,PER
O,700,denies,O
O,700,claims,O
O,700,knew,O
O,700,tapes,O
O,700,seized,O
O,700,#bostoncollegetapes,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,peter,PER
I-PER,700,robinson,PER
O,700,says,O
O,700,meet,O
O,700,family,O
O,700,ira,O
O,700,murder,O
O,700,victim,O
B-PER,700,jean,PER
I-PER,700,mcconville,PER
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-ORG,700,psni,ORG
O,700,wanted,O
B-ORG,700,ira,ORG
O,700,charge,O
O,700,@sinnfeinireland,O
O,700,president,O
B-PER,700,gerry,PER
I-PER,700,adams,PER
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-ORG,700,@,ORG
B-ORG,700,sinnfeinireland,ORG
O,700,president,O
B-PER,700,gerry,PER
I-PER,700,adams,PER
O,700,speaks,O
O,700,threat,O
O,700,life,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,catholic,O
O,700,school,O
O,700,votes,O
O,700,integrated,O
O,700,test,O
O,700,case,O
O,700,church,O
O,700,control,O
O,700,prompt,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,allison,PER
I-PER,700,morris,PER
O,700,stars,O
O,700,long,O
O,700,burnt,O
O,700,narcissistic,O
O,700,dissidents,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,brian,PER
I-PER,700,feeney,PER
O,700,leaderless,O
O,700,loyalists,O
O,700,march,O
O,700,oblivion,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-LOC,700,stormont,LOC
O,700,says,O
O,700,sex,O
O,700,marriage,O
O,700,legislation,O
I-LOC,700,north,LOC
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,stabbed,O
O,700,teacher,O
B-PER,700,ann,PER
I-PER,700,maguire,PER
O,700,5,O
O,700,months,O
O,700,retirement,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-LOC,700,ballymurphy,LOC
O,700,families,O
O,700,consider,O
O,700,legal,O
O,700,challenge,O
B-PER,700,villiers,PER
O,700,rejects,O
O,700,review,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,ex-,O
B-ORG,700,dub,ORG
B-PER,700,jason,PER
I-PER,700,sherlock,PER
O,700,backs,O
B-ORG,700,alves,ORG
O,700,bite,O
O,700,racism,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,extra,O
B-PER,700,garth,PER
I-PER,700,brooks,PER
B-LOC,700,croke,LOC
I-LOC,700,park,LOC
O,700,tickets,O
O,700,available,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,16,O
O,700,000,O
O,700,pupils,O
O,700,miss,O
O,700,free,O
O,700,school,O
O,700,meals,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,family,O
O,700,tears,O
O,700,gaa,O
O,700,teen,O
O,700,jailed,O
O,700,killing,O
O,700,father,O
O,700,ex-,O
B-ORG,700,tyrone,ORG
O,700,player,O
O,700,serve,O
O,700,10,O
O,700,years,O
O,700,life,O
O,700,term,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,unveil,O
O,700,school,O
O,700,winner,O
O,700,visit,O
B-PER,700,stephen,PER
I-PER,700,roche,PER
O,700,@giroditalia,O
O,700,@discoverni,O
O,700,@girostart2014,O
O,700,#pink,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,business,O
O,700,insight,O
O,700,jobs,O
O,700,announcement,O
O,700,brings,O
O,700,£,O
O,700,19million,O
O,700,boost,O
O,700,salaries,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,fionnuala,PER
I-PER,700,oconnor,PER
O,700,postering,O
O,700,pestering,O
O,700,matter,O
B-LOC,700,#nielections,LOC
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,costs,O
O,700,causing,O
O,700,students,O
O,700,consider,O
O,700,giving,O
O,700,courses,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,bishops,O
O,700,urge,O
O,700,mlas,O
O,700,reject,O
B-ORG,700,sinn,ORG
I-ORG,700,fein,ORG
O,700,assembly,O
O,700,motion,O
O,700,sex,O
O,700,marriage,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-ORG,700,psni,ORG
O,700,castigated,O
O,700,banjaxed,O
O,700,response,O
O,700,flag,O
O,700,parades,O
O,700,policing,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
B-PER,700,baggott,PER
O,700,defends,O
O,700,responsible,O
O,700,approach,O
O,700,flags,O
O,700,parade,O
O,700,policing,O
O,700,vows,O
O,700,appeal,O
end,700,end,O
O,700,today,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,police,O
O,700,power,O
O,700,stop,O
O,700,flag,O
O,700,protests,O
O,700,says,O
O,700,judge,O
O,700,loyalist,O
O,700,marches,O
O,700,wrongly,O
O,700,facilitated,O
end,700,end,O
B-ORG,700,irish,ORG
I-ORG,700,news,ORG
O,700,tmro,O
O,700,unveil,O
O,700,school,O
O,700,winner,O
O,700,visit,O
B-PER,700,stephen,PER
I-PER,700,roche,PER
O,700,@giroditalia,O
O,700,@discoverni,O
O,700,@girostart2014,O
O,700,#pink,O
end,700,end,O
O,700,school,O
B-ORG,700,#giro,ORG
O,700,poster,O
O,700,judging,O
O,700,going,O
O,700,tough,O
O,700,great,O
O,700,designs,O
B-ORG,700,@,ORG
B-ORG,700,discoverni,ORG
O,700,@girostart2014,O
O,700,@giroditalia,O
O,700,http://t.co/tn8jio1yvh,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
B-PER,701,jim,PER
I-PER,701,gibney,PER
O,701,commemorations,O
O,701,help,O
O,701,reconciliation,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
B-PER,701,newton,PER
I-PER,701,emerson,PER
B-ORG,701,sinn,ORG
I-ORG,701,fein,ORG
O,701,focus,O
O,701,republic,O
O,701,driving,O
O,701,policy,O
O,701,north,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
B-PER,701,pistorius,PER
B-ORG,701,paddy,ORG
I-ORG,701,power,ORG
O,701,advert,O
O,701,offensive,O
O,701,encouraging,O
O,701,people,O
O,701,bet,O
B-PER,701,oscar,PER
O,701,#pistorius,O
O,701,trial,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,new,O
O,701,party,O
O,701,#n21,O
O,701,contests,O
O,701,super,O
O,701,councils,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,gang,O
O,701,15,O
O,701,use,O
O,701,golf,O
O,701,clubs,O
O,701,racist,O
O,701,attack,O
O,701,men,O
O,701,woman,O
B-LOC,701,eastern,LOC
I-LOC,701,europe,LOC
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,life,O
O,701,inspirational,O
B-PER,701,heaney,PER
O,701,celebrated,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,£,O
O,701,75m,O
O,701,private,O
O,701,hip,O
O,701,knee,O
O,701,ops,O
O,701,tackle,O
B-ORG,701,nhs,ORG
O,701,backlog,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
B-PER,701,ray,PER
I-PER,701,o,PER
I-PER,701,hanlon,PER
B-PER,701,liam,PER
I-PER,701,neeson,PER
O,701,rein,O
B-LOC,701,ny,LOC
O,701,horse,O
O,701,carriage,O
O,701,row,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
B-PER,701,brian,PER
I-PER,701,feeney,PER
O,701,sectarian,O
O,701,carve-up,O
O,701,new,O
O,701,councils,O
O,701,unlikely,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,pan,O
O,701,celtic,O
O,701,festival,O
O,701,comes,O
B-LOC,701,derry,LOC
O,701,north,O
O,701,6,O
O,701,celtic,O
O,701,nations,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,chairman,O
O,701,quits,O
O,701,residents,O
O,701,group,O
B-ORG,701,mora,ORG
O,701,challenging,O
B-LOC,701,casement,LOC
I-LOC,701,stadium,LOC
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,pilgrims,O
O,701,thanksgiving,O
O,701,walk,O
O,701,pontiffs,O
O,701,canonised,O
B-PER,701,pope,PER
I-PER,701,john,PER
I-PER,701,xxiii,PER
B-PER,701,pope,PER
I-PER,701,john,PER
I-PER,701,paul,PER
I-PER,701,ii,PER
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
O,701,fight,O
O,701,fracking,O
O,701,law,O
O,701,activists,O
O,701,change,O
O,701,rob,O
O,701,right,O
O,701,gas,O
O,701,pipes,O
O,701,land,O
end,701,end,O
O,701,today,O
B-ORG,701,irish,ORG
I-ORG,701,news,ORG
B-ORG,701,gaa,ORG
O,701,family,O
O,701,save,O
O,701,teenage,O
O,701,football,O
O,701,player,O
O,701,heart,O
O,701,stops,O
O,701,seconds,O
O,701,final,O
O,701,whistle,O
end,701,end,O
O,701,schools,O
O,701,creative,O
O,701,#giro,O
O,701,poster,O
O,701,win,O
O,701,visit,O
B-ORG,701,@,ORG
B-ORG,701,giroditalia,ORG
O,701,winner,O
B-PER,701,stephen,PER
I-PER,701,roche,PER
O,701,#pink,O
B-ORG,701,@,ORG
B-ORG,701,discoverni,ORG
O,701,http://t.co/xa5hztma14,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
O,702,end,O
O,702,road,O
B-LOC,702,swilly,LOC
O,702,bus,O
O,702,pulls,O
B-LOC,702,derry,LOC
B-LOC,702,buncrana,LOC
O,702,final,O
O,702,time,O
O,702,weekend,O
O,702,#est1853,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
B-PER,702,allison,PER
I-PER,702,morris,PER
O,702,unlike,O
O,702,political,O
O,702,unionism,O
O,702,new,O
B-ORG,702,sinn,ORG
I-ORG,702,fein,ORG
O,702,working,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
B-PER,702,brian,PER
I-PER,702,feeney,PER
O,702,forget,O
O,702,converts,O
B-PER,702,peter,PER
O,702,preaching,O
O,702,choir,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
B-PER,702,cormac,PER
I-PER,702,mcanallen,PER
O,702,remembered,O
O,702,10,O
O,702,yrs,O
O,702,sudden,O
O,702,death,O
B-LOC,702,dublin,LOC
O,702,manager,O
B-PER,702,jim,PER
I-PER,702,gavin,PER
O,702,delivering,O
O,702,leadership,O
O,702,leacture,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
B-PER,702,liam,PER
I-PER,702,adams,PER
O,702,uvf,O
O,702,drug,O
O,702,dealer,O
O,702,form,O
O,702,jail,O
O,702,bond,O
B-LOC,702,magheberry,LOC
O,702,prison,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
B-ORG,702,gaa,ORG
O,702,chiefs,O
O,702,defend,O
B-ORG,702,sky,ORG
O,702,deal,O
O,702,finance,O
O,702,key,O
O,702,priority,O
O,702,president,O
B-PER,702,liam,PER
I-PER,702,o,PER
I-PER,702,neill,PER
O,702,tells,O
O,702,tds,O
O,702,senators,O
end,702,end,O
O,702,today,O
B-ORG,702,irish,ORG
I-ORG,702,news,ORG
O,702,cell-fie,O
O,702,rural,O
O,702,joyrider,O
O,702,crashes,O
O,702,stolen,O
O,702,tractor,O
O,702,uploads,O
O,702,photo,O
O,702,took,O
O,702,custody,O
end,702,end,O
O,702,schools,O
O,702,creative,O
O,702,#giro,O
O,702,poster,O
O,702,win,O
O,702,visit,O
B-ORG,702,@,ORG
B-ORG,702,giroditalia,ORG
O,702,winner,O
B-PER,702,stephen,PER
I-PER,702,roche,PER
O,702,#pink,O
B-ORG,702,@,ORG
B-ORG,702,discoverni,ORG
O,702,http://t.co/4jlsxco71s,O
end,703,end,O
O,703,today,O
B-ORG,703,irish,ORG
I-ORG,703,news,ORG
O,703,blood,O
O,703,thunder,O
O,703,band,O
O,703,floral,O
O,703,tribute,O
O,703,young,O
O,703,gael,O
O,703,knocked,O
B-LOC,703,lisburn,LOC
end,703,end,O
O,703,schools,O
O,703,creative,O
O,703,#giro,O
O,703,poster,O
O,703,win,O
O,703,visit,O
B-ORG,703,@,ORG
B-ORG,703,giroditalia,ORG
O,703,winner,O
B-PER,703,stephen,PER
I-PER,703,roche,PER
O,703,#pink,O
B-ORG,703,@,ORG
B-ORG,703,discoverni,ORG
O,703,http://t.co/4jlsxco71s,O
end,704,end,O
O,704,election,O
O,704,posters,O
O,704,banned,O
B-LOC,704,northern,LOC
I-LOC,704,ireland,LOC
O,704,stages,O
B-ORG,704,@,ORG
B-ORG,704,giroditalia,ORG
O,704,9,O
O,704,11,O
O,704,http://t.co/dbjsrcrisi,O
end,705,end,O
O,705,today,O
B-ORG,705,irish,ORG
I-ORG,705,news,ORG
B-ORG,705,rsf,ORG
O,705,stay-away,O
O,705,warning,O
O,705,easter,O
O,705,graveside,O
O,705,commemorations,O
O,705,brit-loving,O
B-PER,705,mcguinness,PER
end,705,end,O
O,705,today,O
B-ORG,705,irish,ORG
I-ORG,705,news,ORG
B-ORG,705,sinn,ORG
I-ORG,705,fein,ORG
O,705,hits,O
O,705,critics,O
O,705,la,O
O,705,dearg,O
O,705,participation,O
O,705,defending,O
O,705,record,O
O,705,promoting,O
O,705,irish,O
O,705,language,O
end,705,end,O
O,705,today,O
B-ORG,705,irish,ORG
I-ORG,705,news,ORG
O,705,supporters,O
B-LOC,705,co,LOC
I-LOC,705,tyrone,LOC
O,705,singer,O
B-PER,705,barry,PER
I-PER,705,devlin,PER
O,705,defend,O
O,705,gigs-for-votes,O
O,705,incentive,O
O,705,#glortire,O
end,705,end,O
O,705,today,O
B-ORG,705,irish,ORG
I-ORG,705,news,ORG
B-LOC,705,casement,LOC
I-LOC,705,park,LOC
O,705,sit-in,O
O,705,ends,O
O,705,parties,O
O,705,reach,O
O,705,agreement,O
B-ORG,705,#gaa,ORG
O,705,#socialclub,O
end,705,end,O
O,705,today,O
B-ORG,705,irish,ORG
I-ORG,705,news,ORG
B-ORG,705,youtube,ORG
O,705,hit,O
O,705,singing,O
O,705,priest,O
O,705,credits,O
O,705,schoolgirl,O
O,705,success,O
O,705,#hallelujah,O
end,705,end,O
O,705,visit,O
O,705,http://t.co/j9btwi39k1,O
O,706,video,O
O,706,politicians,O
O,706,mnd,O
O,706,experts,O
O,706,hospital,O
O,706,staff,O
O,706,taking,O
O,706,mass,O
O,706,ice,O
O,706,bucket,O
O,706,challenges,O
end,706,end,O
O,706,minister,O
O,706,justice,O
O,706,asked,O
O,706,interim,O
B-ORG,706,garda,ORG
O,706,commissioner,O
O,706,report,O
O,706,claims,O
O,706,garda,O
O,706,sent,O
O,706,information,O
O,706,paramilitary,O
end,706,end,O
O,706,politicians,O
O,706,grasp,O
O,706,nettle,O
O,706,abortion,O
O,706,issue,O
O,706,http://t.co/effxkhwwix,O
end,707,end,O
O,707,applications,O
O,707,gp,O
O,707,position,O
B-LOC,707,co,LOC
I-LOC,707,clare,LOC
O,707,second,O
B-ORG,707,time,ORG
O,707,http://t.co/jkilc6oaye,O
end,708,end,O
B-ORG,708,iarnród,ORG
I-ORG,708,éireann,ORG
B-ORG,708,nbru,ORG
O,708,accept,O
B-ORG,708,lrc,ORG
O,708,talks,O
O,708,invitation,O
O,708,http://t.co/cxchgdboak,O
end,709,end,O
B-LOC,709,balkan,LOC
O,709,presidents,O
O,709,agree,O
O,709,support,O
O,709,search,O
O,709,missing,O
O,709,conflicts,O
O,709,http://t.co/yfhxqbbyky,O
end,710,end,O
O,710,terror,O
O,710,threat,O
B-LOC,710,uk,LOC
O,710,raised,O
O,710,substantial,O
O,710,http://t.co/tzspnkyndq,O
end,711,end,O
O,711,terror,O
O,711,threat,O
B-LOC,711,britain,LOC
O,711,raised,O
O,711,substantial,O
O,711,severe,O
O,711,home,O
O,711,secretary,O
B-PER,711,theresa,PER
O,711,announced,O
end,711,end,O
O,711,competitors,O
O,711,race,O
B-LOC,711,ireland,LOC
O,711,ready,O
O,711,2200km,O
O,711,loop,O
O,711,country,O
O,711,days,O
O,711,http://t.co/d9ixasn8ua,O
end,712,end,O
O,712,dethroned,O
O,712,beauty,O
O,712,queen,O
O,712,runs,O
O,712,crown,O
O,712,http://t.co/iyjhfnkhpx,O
O,713,http://t.co/7m0x3nebvr,O
end,714,end,O
O,714,46,O
O,714,jobs,O
O,714,created,O
B-LOC,714,tipperary,LOC
B-ORG,714,pinergy,ORG
O,714,http://t.co/bsu0ypb6uv,O
end,715,end,O
O,715,research,O
O,715,says,O
O,715,300,O
O,715,genetic,O
O,715,changes,O
O,715,ebola,O
O,715,virus,O
O,715,http://t.co/hbbflmqe7b,O
end,716,end,O
B-LOC,716,europe-wide,LOC
O,716,strategy,O
O,716,refugees,O
O,716,needed,O
B-ORG,716,un,ORG
O,716,http://t.co/63uyqkx4j2,O
end,717,end,O
B-ORG,717,gardaí,ORG
O,717,warn,O
O,717,stolen,O
O,717,device,O
B-LOC,717,co,LOC
I-LOC,717,louth,LOC
O,717,emits,O
O,717,radiation,O
O,717,dangerous,O
O,717,trained,O
O,717,personnel,O
O,717,http://t.co/tesoa12mlf,O
end,718,end,O
O,718,boy,O
O,718,brain,O
O,718,tumour,O
O,718,taken,O
O,718,parents,O
B-LOC,718,uk,LOC
O,718,http://t.co/iqs3nbdetb,O
O,719,http://t.co/8ai9i6k6vy,O
end,720,end,O
B-ORG,720,malaysia,ORG
I-ORG,720,airlines,ORG
O,720,axe,O
O,720,6,O
O,720,000,O
O,720,jobs,O
O,720,wake,O
O,720,disasters,O
O,720,http://t.co/c79yw9j4no,O
O,721,http://t.co/g1mtfbaxye,O
end,722,end,O
O,722,miner,O
O,722,dead,O
O,722,25,O
O,722,trapped,O
B-LOC,722,nicaragua,LOC
O,722,cave-in,O
O,722,http://t.co/7ntcldshjv,O
O,723,http://t.co/s6g7my3c0g,O
end,724,end,O
O,724,earthquake,O
O,724,strikes,O
B-LOC,724,southern,LOC
I-LOC,724,greece,LOC
O,724,http://t.co/3g85f3i44f,O
O,725,http://t.co/j7shxi4v12,O
end,726,end,O
B-ORG,726,malaysia,ORG
I-ORG,726,airlines,ORG
O,726,announce,O
O,726,restructuring,O
O,726,plans,O
O,726,http://t.co/cgm5bpfqst,O
end,727,end,O
B-ORG,727,islamic,ORG
I-ORG,727,state,ORG
O,727,released,O
O,727,video,O
O,727,appearing,O
O,727,beheading,O
O,727,kurdish,O
O,727,man,O
B-LOC,727,iraqi,LOC
O,727,city,O
B-LOC,727,mosul,LOC
O,727,http://t.co/1ztp9b6zsd,O
end,728,end,O
B-LOC,728,iceland,LOC
O,728,volcano,O
O,728,alert,O
O,728,red,O
O,728,small,O
O,728,eruption,O
O,728,http://t.co/vts1bevhri,O
end,729,end,O
B-PER,729,president,PER
I-PER,729,barack,PER
I-PER,729,obama,PER
O,729,accused,O
B-LOC,729,russia,LOC
O,729,responsible,O
O,729,violence,O
B-LOC,729,eastern,LOC
I-LOC,729,ukraine,LOC
O,729,http://t.co/kpgv7adtrp,O
end,730,end,O
B-PER,730,president,PER
I-PER,730,obama,PER
O,730,says,O
O,730,plain,O
O,730,world,O
B-LOC,730,russian,LOC
O,730,troops,O
B-LOC,730,ukraine,LOC
O,730,http://t.co/whbfuhtwfq,O
end,731,end,O
O,731,man,O
O,731,injured,O
O,731,suspected,O
O,731,shooting,O
B-LOC,731,wicklow,LOC
O,731,http://t.co/uozm5dbv59,O
end,732,end,O
B-LOC,732,central,LOC
I-LOC,732,perk,LOC
I-LOC,732,café,LOC
O,732,open,O
O,732,mark,O
O,732,friends,O
O,732,anniversary,O
O,732,http://t.co/apgkllqbyb,O
O,733,http://t.co/swsa5qcmdw,O
end,734,end,O
B-PER,734,maureen,PER
I-PER,734,o,PER
I-PER,734,hara,PER
O,734,receive,O
O,734,lifetime,O
O,734,achievement,O
O,734,oscar,O
O,734,http://t.co/utxfnfewmx,O
O,735,http://t.co/uewqx390rj,O
end,736,end,O
B-LOC,736,russia,LOC
O,736,denies,O
O,736,bringing,O
O,736,troops,O
B-LOC,736,southeast,LOC
I-LOC,736,ukraine,LOC
O,736,support,O
O,736,rebels,O
O,736,http://t.co/whbfuhtwfq,O
end,737,end,O
O,737,water,O
O,737,contamination,O
O,737,leaves,O
O,737,700,O
O,737,homes,O
O,737,drinking,O
O,737,water,O
O,737,http://t.co/ahqwcur0ff,O
end,738,end,O
B-ORG,738,defence,ORG
I-ORG,738,forces,ORG
O,738,confirms,O
O,738,irish,O
O,738,43,O
B-ORG,738,un,ORG
O,738,peacekeepers,O
O,738,seized,O
B-LOC,738,syrian,LOC
I-LOC,738,golan,LOC
I-LOC,738,heights,LOC
O,738,http://t.co/iqv9n81aga,O
end,739,end,O
B-LOC,739,un,LOC
O,739,confirmed,O
O,739,43,O
B-LOC,739,un,LOC
O,739,peacekeepers,O
O,739,seized,O
B-LOC,739,syrian,LOC
I-LOC,739,golan,LOC
I-LOC,739,heights,LOC
end,739,end,O
O,739,new,O
O,739,stamp,O
O,739,celebrates,O
O,739,life,O
B-PER,739,seamus,PER
I-PER,739,heaney,PER
O,739,http://t.co/rjdy4xzun3,O
O,740,http://t.co/t0asmqoudh,O
end,741,end,O
O,741,russian,O
O,741,bank,O
O,741,offers,O
O,741,purrfect,O
O,741,loan,O
O,741,incentive,O
O,741,cat,O
O,741,http://t.co/60c9mdwjj5,O
end,742,end,O
O,742,gallery,O
O,742,view,O
O,742,images,O
O,742,day,O
O,742,http://t.co/3nhpbpcgcv,O
O,743,http://t.co/stqflid09q,O
end,744,end,O
O,744,children,O
O,744,begin,O
O,744,day,O
O,744,primary,O
O,744,school,O
O,744,http://t.co/hwu0rmxi5i,O
O,745,http://t.co/wrk42i2soa,O
end,746,end,O
O,746,research,O
O,746,shows,O
O,746,winter,O
O,746,stormiest,O
O,746,record,O
O,746,http://t.co/zpfxprlfv7,O
O,747,http://t.co/8awuloblgy,O
end,748,end,O
B-ORG,748,bank,ORG
I-ORG,748,ireland,ORG
O,748,confirmed,O
O,748,wages,O
O,748,customers,O
O,748,accounts,O
O,748,end,O
O,748,today,O
O,748,http://t.co/nmanlyp6p0,O
end,749,end,O
O,749,new,O
O,749,report,O
B-ORG,749,medical,ORG
I-ORG,749,council,ORG
O,749,said,O
B-LOC,749,ireland,LOC
O,749,relatively,O
O,749,young,O
O,749,medical,O
O,749,workforce,O
O,749,http://t.co/oodxkzazxr,O
end,750,end,O
O,750,ebola,O
O,750,toll,O
O,750,climbs,O
O,750,1,O
O,750,552,O
O,750,deaths,O
O,750,3,O
O,750,069,O
O,750,cases,O
O,750,countries,O
O,750,http://t.co/sdxqwran7j,O
end,751,end,O
O,751,executes,O
O,751,dozens,O
O,751,captured,O
O,751,syrian,O
O,751,soldiers,O
O,751,http://t.co/rx37vqclai,O
O,752,http://t.co/vawstag43d,O
end,753,end,O
O,753,boi,O
O,753,aware,O
O,753,customers,O
O,753,received,O
O,753,wages,O
O,753,http://t.co/vjicivnor8,O
end,754,end,O
B-LOC,754,kilkenny,LOC
I-LOC,754,bridge,LOC
O,754,protest,O
O,754,cleared,O
O,754,http://t.co/kldvpw3mby,O
O,755,http://t.co/jnmxoppxgl,O
end,756,end,O
O,756,health,O
O,756,chief,O
O,756,says,O
O,756,ebola,O
O,756,outbreak,O
O,756,worse,O
